signal_strength,fiber_loss,temperature,traffic_load,power_status,equipment_health,humidity,fault
22,3.06469097156431,52,91,0,61,62,1
67,4.629628543087281,42,29,1,75,79,1
29,5.774233931686997,32,86,0,50,82,1
81,1.6781671004867185,24,81,0,64,78,1
70,0.8160971693890934,51,42,0,78,38,1
48,2.475064311676738,29,92,1,43,72,1
10,0.42709777852348063,34,66,1,72,53,1
12,2.0550219451754894,34,66,1,99,36,1
86,3.8941719439273466,42,34,0,72,81,1
71,1.0921795390842781,53,61,0,50,45,1
72,3.82807283094066,23,67,1,73,69,0
34,5.834499321770467,32,66,1,75,41,1
65,5.19877952506174,48,75,1,60,67,1
42,2.2053256420396274,28,79,0,53,88,1
47,2.586828072311961,24,44,0,81,86,1
15,2.573992131657473,31,75,0,58,30,1
67,5.173415253260653,53,81,1,63,43,1
53,5.963579726150357,27,17,0,62,41,1
54,4.972784522676489,39,55,0,67,61,1
41,3.392897250778625,35,71,0,81,45,1
54,0.6744596405718115,43,94,0,49,86,1
70,5.731456477091456,39,98,0,93,60,1
56,5.174270221286599,27,90,0,88,80,1
30,5.064324007548974,48,73,1,54,63,1
89,2.411725576447928,38,39,0,93,51,1
94,2.738311133742923,44,91,1,43,82,1
84,0.806004484742888,22,38,0,76,71,1
45,5.633450603929939,38,55,1,81,41,1
28,5.6650827432731905,53,60,1,52,83,1
29,1.6012034803783044,26,95,0,70,66,1
66,4.206446084742924,28,46,0,94,93,1
27,1.3005894507410451,27,28,0,96,61,1
56,2.4183877741722535,38,89,1,54,79,0
58,1.8840500953001478,27,13,0,77,77,1
23,2.398586886413888,43,63,1,76,89,1
24,1.9229389804018122,21,61,1,56,66,1
40,2.1372188213800087,48,47,1,46,34,1
10,4.767255536805915,31,10,1,62,37,1
63,1.870160135397237,24,43,1,80,58,0
12,4.90670324004024,20,40,0,45,81,1
25,3.450740853998167,32,44,1,89,93,1
96,4.704624152333338,27,20,0,83,57,1
66,5.521454837675478,38,27,1,90,59,1
84,0.9167072079963103,47,79,0,85,92,1
21,2.1289524804398354,29,53,1,44,55,1
83,0.42778922527052143,53,98,0,91,57,1
25,2.5007692059632305,29,52,0,63,90,1
81,1.5006772912541704,37,84,0,60,84,1
85,3.4729038306197295,29,44,0,95,63,1
33,4.722000132123999,40,23,1,81,55,1
37,2.9695592685060266,21,94,0,72,47,1
17,2.068373085935745,28,58,1,91,92,1
45,1.000082558630906,26,76,1,81,94,0
99,0.25829788986811153,22,94,0,95,90,1
17,4.099509766561585,45,96,0,57,46,1
67,0.2802201830393952,26,19,0,43,54,1
69,5.532947816249214,44,69,0,44,85,1
59,3.605957148375667,54,41,0,78,89,1
37,2.1844423682475735,46,66,1,77,52,1
50,0.34729018311081405,54,84,1,56,54,1
73,2.53957066146337,26,38,1,97,61,0
36,5.217067254780281,39,76,0,71,31,1
72,5.821957693332727,42,33,1,86,43,1
26,0.601077473285119,48,36,1,49,68,1
82,4.685114834061409,41,89,0,64,52,1
42,1.624309929198607,40,24,0,82,53,1
93,2.338677705679559,24,92,1,45,81,1
86,3.331268106897175,29,37,0,49,43,1
38,5.968899738452002,52,79,0,73,84,1
22,1.3320078961897999,20,10,1,43,82,1
55,0.869940461309857,35,10,1,81,61,0
44,3.6103642202290906,38,29,1,63,67,0
15,5.132989086772907,24,80,0,45,73,1
91,3.924473207484295,42,37,0,97,66,1
78,2.1507007675251946,22,11,0,61,82,1
56,5.864197150585735,37,58,0,96,38,1
34,5.9706892993811875,22,78,0,62,62,1
75,4.646829706383401,22,71,0,99,73,1
19,4.834256163625139,33,16,0,64,30,1
65,4.588965808849581,27,17,0,72,79,1
39,1.620199652232123,51,52,1,57,76,1
14,0.9865584191877573,49,58,0,47,50,1
42,3.3706856780740524,38,49,0,56,35,1
74,5.72946256605573,25,34,1,74,94,1
27,5.281924506412071,28,73,0,86,93,1
58,0.730472439395163,49,32,0,94,72,1
20,0.4362478824690823,25,68,0,71,43,1
94,5.255247647862113,50,95,1,76,40,1
35,3.7167889260386358,40,34,1,50,86,0
72,1.8954941424225857,34,10,1,62,48,0
98,3.4144320785583897,40,42,1,83,54,0
95,1.4078446904540118,33,23,1,44,57,1
68,5.687015670194762,31,10,1,65,62,1
36,4.980466420943837,34,62,1,71,65,1
58,5.777204299107106,30,64,0,64,30,1
86,1.2036373676444705,49,33,1,59,76,1
42,5.077655515020026,54,21,1,40,84,1
10,3.4056851696000243,54,22,0,59,46,1
30,2.0174527703579224,47,32,0,40,75,1
64,2.9300137947098697,29,77,0,56,53,1
15,5.671865455417349,30,43,0,78,78,1
90,4.179572035279235,21,36,1,63,91,1
78,2.2235017608094245,21,68,1,59,38,0
14,5.999408137383518,36,74,1,45,94,1
12,2.139883229955189,32,62,0,43,49,1
62,4.900946722013378,21,21,1,84,34,1
32,4.727826365760213,45,16,1,41,73,1
62,4.365267164628845,46,71,1,60,71,1
46,4.0496741287091025,52,80,0,73,49,1
83,0.7411258162148868,37,60,0,42,62,1
83,5.9702400682393995,48,89,0,92,90,1
92,1.0501526175323659,23,60,0,52,34,1
26,3.617190705453085,49,55,0,72,37,1
94,1.5699720536886552,36,59,1,71,63,0
87,1.0957873566239893,32,65,1,93,61,0
82,3.40084569156905,39,72,1,79,45,0
10,5.034430574218228,24,53,0,78,51,1
60,2.3239793731270706,46,18,0,68,44,1
54,0.5552964724273751,42,46,0,40,78,1
86,3.780177586159892,30,95,1,73,68,0
13,4.6219384981480305,54,59,1,52,58,1
71,1.8468985907205415,37,85,1,65,52,0
74,4.174479083210052,22,80,0,60,88,1
41,0.5471629024137163,50,99,0,49,32,1
43,2.232427491372242,34,46,1,93,38,0
81,2.8973752111046096,54,79,0,44,57,1
48,4.713585534831321,25,36,0,98,53,1
35,2.0950360840355557,48,38,0,53,61,1
43,2.7768287751401313,46,43,0,56,75,1
63,3.807288705434547,47,70,0,93,50,1
12,3.7820717757430704,22,95,0,74,68,1
59,3.1547852000800787,42,80,1,53,30,0
21,2.038000787527745,45,66,1,56,54,1
74,4.05255541196392,46,82,0,52,55,1
63,5.0392106360978985,25,27,0,85,61,1
14,1.00750313103615,52,21,0,79,88,1
66,2.1087245188034878,33,92,1,85,80,0
26,4.045615571775178,22,76,0,60,36,1
56,4.559075402134461,38,41,1,84,54,1
32,4.7106119120210375,38,81,1,83,46,1
88,3.9543049149752627,46,75,1,59,36,1
94,2.921794246152166,21,19,0,76,76,1
23,3.9102176661219596,33,66,0,70,85,1
75,0.896762716050645,47,20,0,79,90,1
84,1.3257911875328723,29,89,0,53,93,1
60,5.572433139797099,47,60,1,41,86,1
47,5.540808798816092,32,50,0,48,38,1
73,4.3709145671657295,47,46,0,80,77,1
47,2.029578533269312,36,36,0,62,63,1
59,3.928156026223931,24,41,0,50,92,1
91,4.157970495067605,24,41,1,59,61,1
39,3.1391781275834925,38,81,1,40,40,1
88,4.516302378648473,53,12,0,47,43,1
60,0.27517647766906267,50,71,1,42,72,1
72,1.6117026974492497,44,87,1,67,46,0
61,4.787257189725545,20,86,0,90,59,1
47,5.638332617767368,41,85,1,44,37,1
97,5.268918167017183,48,91,1,80,90,1
88,4.32731087691467,21,12,0,44,68,1
39,1.0764311420995534,49,14,0,42,92,1
60,2.2754451421499167,36,82,0,41,90,1
90,0.39625486280735267,33,14,1,72,78,0
14,3.8751846399424044,36,48,0,88,72,1
38,2.7541930901381275,47,71,0,70,89,1
13,3.480770074266153,25,56,0,50,50,1
19,5.878182190679571,28,62,1,98,41,1
65,2.4732894256280202,30,88,1,95,43,0
26,1.909589908571543,27,60,0,86,40,1
83,0.9885671080914411,42,95,0,44,48,1
26,0.9472979651734076,25,94,1,93,67,1
93,3.159584585891342,40,78,1,51,88,0
97,4.520445759178608,36,41,1,99,85,1
78,3.4303285334198534,30,20,1,59,35,0
43,5.252426724681856,24,89,0,57,81,1
15,1.9636472987828335,50,35,1,89,76,1
62,3.6107748908960704,35,68,0,81,30,1
75,4.001326095463478,31,89,0,96,37,1
86,1.756072632681196,49,41,0,78,43,1
52,2.438194225959444,44,37,1,91,77,0
84,3.5865452583740063,31,12,1,70,62,0
32,0.22349082948967877,22,93,1,73,43,1
64,5.331004396131653,36,75,1,45,77,1
89,0.7552778845126664,23,25,0,67,70,1
84,0.3805916093198318,25,18,0,89,34,1
25,1.368708191557988,34,58,0,57,78,1
17,3.0636759822456874,51,40,1,78,84,1
13,2.039314682513417,40,77,1,99,92,1
13,2.6968590866419384,21,30,0,53,92,1
65,0.597199484559534,22,80,0,80,60,1
34,1.4753173153631878,44,84,0,86,38,1
76,0.6761986981250708,46,52,0,71,56,1
76,1.4552688605933968,46,75,0,73,39,1
36,4.249523258370912,42,47,1,92,66,1
41,3.494215688974343,28,70,1,45,91,1
59,2.070428454793922,30,82,0,52,60,1
70,1.6412408747817673,26,95,0,61,84,1
60,5.985414213066876,32,94,1,93,37,1
28,4.630419333207593,26,38,1,71,59,1
30,4.950060717670421,32,48,0,67,43,1
14,0.25555135448743005,25,17,1,72,58,1
91,0.4515620844768351,23,69,1,76,72,0
51,4.304425376319081,44,65,0,40,40,1
70,1.2318138481060978,39,75,1,81,86,0
31,2.6113670677228855,28,97,1,89,70,1
30,1.186582824100763,44,99,1,91,85,1
79,1.1447242435503868,28,61,0,57,59,1
10,0.7435540149671032,38,48,0,91,73,1
14,3.6061346514557995,31,66,1,47,91,1
21,4.461878100824349,54,54,1,94,31,1
99,0.43538315352601065,23,49,0,99,44,1
55,1.725755867540268,38,12,0,90,75,1
43,3.9843735520019203,25,27,0,62,88,1
58,2.414664532534797,50,45,0,41,37,1
87,4.257528736165371,51,78,1,85,51,1
99,4.579446458609632,28,31,1,60,50,1
54,0.2905348119322421,45,75,0,45,90,1
36,2.3470726919265563,25,64,0,66,88,1
82,4.40191980320196,53,55,1,93,70,1
35,2.332654302986801,40,16,1,70,40,0
56,0.13441589761650907,46,55,1,62,54,1
95,2.0841873010163585,38,30,0,72,49,1
65,5.248651262981425,46,49,1,54,54,1
72,5.716439472785808,22,43,0,41,73,1
57,3.407048191413474,44,65,0,48,82,1
70,1.9075246079420523,53,66,1,68,66,1
90,2.8497790642606886,40,78,1,86,38,0
35,1.4936008094809672,30,41,1,83,51,0
45,1.0919415960701155,46,93,0,66,66,1
10,3.011858130948993,47,89,0,96,60,1
17,4.4464355342782,23,56,0,48,46,1
61,1.4125424736234384,45,38,1,63,60,0
88,5.4662701466510635,40,41,1,59,61,1
56,1.0925430686289344,23,78,1,96,85,0
65,3.3946283011388636,23,14,1,95,69,0
95,4.680661225364365,42,78,1,98,68,1
23,1.358992047864744,28,45,1,57,41,1
99,1.8490222371095508,43,89,1,75,66,0
37,0.40375706811638457,48,64,0,79,42,1
96,5.669295541475808,26,56,0,67,38,1
87,2.973135940926284,37,72,1,92,37,0
97,0.4794064328168127,21,61,0,49,31,1
11,4.997748197697012,47,78,1,44,92,1
35,3.459130538392869,48,33,1,43,85,1
23,0.4261798334769643,36,39,0,55,54,1
68,2.7602897666266695,50,47,1,56,37,1
65,2.6629779515558023,36,86,1,89,75,0
16,0.9618822272949518,50,61,1,84,78,1
12,2.5801995736149643,42,81,0,54,39,1
32,1.768561393603216,29,47,1,56,79,1
27,4.22965718201198,25,48,0,81,65,1
47,0.13240250405344348,46,61,0,68,79,1
24,0.7276180661917662,30,20,1,70,35,1
73,5.520027973382896,39,29,1,94,72,1
98,2.656666631194735,24,60,0,97,63,1
37,1.13947365058156,51,74,1,76,52,1
83,4.780035977527318,24,55,1,84,64,1
48,5.124396340451004,41,27,0,54,38,1
66,1.3461626796612105,20,61,0,79,81,1
26,4.310239955188234,39,38,1,91,69,1
95,3.729300577884995,34,40,0,72,93,1
99,4.495834596816054,30,98,1,73,52,1
53,4.748600673515585,51,10,1,90,30,1
34,3.99952155272024,47,15,0,63,84,1
26,5.741680054917116,47,26,1,95,75,1
22,5.1989355195060805,36,18,0,63,90,1
93,1.4509317782444073,53,74,1,50,58,1
34,5.490038198006581,43,24,0,67,92,1
77,2.2216240765281094,21,26,1,89,81,0
19,4.386596923082292,46,65,0,59,93,1
76,5.103260868980865,28,59,1,90,83,1
27,2.674585516434576,38,74,1,91,56,1
95,0.40390042412806304,48,36,0,63,79,1
43,5.703002463500632,30,60,0,82,49,1
17,0.52763231166372,51,79,0,99,81,1
49,2.1538465878730517,46,29,0,63,93,1
92,3.6190390568527926,43,91,1,60,89,0
51,0.7934665750608552,46,78,0,41,63,1
50,5.045417326876681,46,87,1,91,70,1
15,1.3001907190810458,51,70,1,70,83,1
61,5.9174216135235564,41,40,0,43,38,1
35,5.506957299333997,51,27,1,60,71,1
73,3.666880914585394,54,27,0,58,80,1
68,3.994059526795542,20,79,1,45,70,1
65,3.2482781612511746,53,44,0,79,82,1
68,2.4075134149337125,20,47,1,96,69,0
79,2.1750777727361146,54,12,1,84,42,1
42,5.360763949767547,48,38,1,62,78,1
62,3.502056384071231,37,48,0,43,60,1
31,4.957433020058894,25,61,0,99,91,1
30,3.133019158849039,25,48,1,66,30,1
79,1.9114470412281064,46,67,0,44,33,1
79,0.6413809121153471,38,94,0,77,86,1
13,2.009811137749072,22,65,1,98,69,1
84,5.29269333298408,39,67,1,57,42,1
71,4.30057092591424,21,13,1,57,50,1
71,4.736396468238974,26,66,0,68,39,1
33,4.663261874993288,24,69,1,98,32,1
64,0.8078372616657091,44,74,0,78,88,1
18,1.0372773397411967,32,24,1,56,61,1
12,1.9717115681207293,31,29,1,81,51,1
40,1.8760697941406823,24,19,0,80,89,1
49,0.4898781257088174,31,29,0,91,62,1
45,1.0054819064583205,37,94,1,82,39,0
33,5.151758673043999,22,93,0,40,39,1
15,3.575364544092051,23,49,1,52,87,1
75,2.1194696573998857,38,60,1,49,35,1
93,3.2062195973939156,40,22,0,76,72,1
84,1.6417490103119055,44,19,1,46,45,1
13,3.5446696723483324,22,37,0,60,33,1
88,0.5403222110918019,26,88,1,46,65,1
15,5.425639123890853,28,38,1,42,77,1
60,1.5186348496333268,23,74,0,84,37,1
71,4.932545461431915,42,96,1,72,44,1
66,3.993993311314652,30,45,1,68,44,0
75,3.1857409602976703,38,34,0,92,32,1
88,5.585799118234994,20,68,1,87,92,1
84,1.0251977638948067,23,60,0,44,76,1
17,0.8037370745870983,28,90,0,68,81,1
35,1.9989747777582823,26,81,0,61,65,1
60,4.998305236458293,45,12,0,65,33,1
54,0.3076885915223849,40,72,1,79,58,0
53,1.512493673125106,29,82,1,56,68,0
14,2.605742930951339,29,34,1,87,58,1
79,4.306351832375429,20,37,0,83,67,1
35,1.865947098903958,22,54,1,59,32,0
77,2.743863432761213,54,45,0,80,94,1
28,2.087417896139853,31,45,1,73,58,1
93,0.6431555028816438,46,26,1,95,81,1
29,4.458188310504395,36,77,0,96,55,1
21,2.8221384390224507,38,36,0,48,61,1
56,4.893821505215769,29,29,1,81,78,1
10,4.1986882106194185,45,72,0,69,72,1
99,0.4411096811182075,27,25,0,75,84,1
23,3.0504478129280432,21,26,0,52,42,1
73,5.946048179330704,31,43,0,84,33,1
47,1.9164345450090547,50,27,1,41,34,1
46,3.00845279288889,48,76,0,46,65,1
20,3.946991417676838,27,58,0,78,35,1
86,1.2933670422413843,34,84,0,87,35,1
12,4.244792541153747,45,21,1,75,84,1
42,3.992682391005908,23,98,0,88,66,1
15,2.3122667536449777,52,46,1,61,78,1
59,1.7781916771472848,31,26,1,42,66,1
19,5.522705937540784,30,53,1,73,59,1
14,0.8494390789131085,49,93,1,65,91,1
32,2.6489816687418917,45,67,0,84,41,1
19,4.6252034065105585,49,90,0,59,46,1
53,0.974008863304784,52,93,0,90,35,1
11,5.604272447891556,50,12,1,95,62,1
22,3.2048891999110096,21,10,1,56,40,1
49,3.0784123614738945,34,56,1,60,39,0
11,2.6032367237159413,21,79,1,77,53,1
93,5.217956129817834,31,53,0,44,67,1
74,5.69580431200099,37,95,1,76,75,1
72,2.34240135468489,27,66,1,90,37,0
82,3.3001225364754214,22,22,1,75,40,0
26,1.9609964837097276,54,13,0,99,81,1
18,2.2712988938609673,52,97,0,97,89,1
84,0.26716800767322313,50,19,1,41,52,1
24,4.737019358021459,23,75,0,65,79,1
33,5.819065530478372,42,89,1,79,41,1
47,4.640206655901354,54,83,0,88,41,1
44,3.157447382492602,20,18,1,99,94,0
58,4.982308959532577,22,99,0,62,64,1
78,5.161486354190133,29,71,1,81,48,1
71,3.3126835224768456,49,16,1,68,38,1
69,5.629229165511302,47,25,0,99,57,1
59,0.2780041390362429,35,71,0,77,79,1
87,0.1595664579883721,23,11,1,90,52,0
84,0.5806102485715703,23,47,0,52,75,1
18,0.44136052117536473,42,35,1,69,88,1
43,2.605204827914985,42,87,1,70,55,0
85,5.647894513139722,34,81,0,80,47,1
44,4.083818944952425,32,20,0,66,66,1
10,3.9907718813422948,20,42,1,79,59,1
49,2.37082764978759,43,86,1,83,83,0
73,3.249222091457494,20,60,1,98,67,0
31,1.8946307096120971,32,79,1,65,66,1
69,3.1552426624757235,36,62,1,55,88,0
73,4.50529936141696,49,28,1,57,86,1
81,3.396285539094463,39,33,0,66,63,1
20,2.571343851419021,24,33,1,73,30,1
23,5.085040177169872,24,44,1,73,87,1
69,1.7959129907890359,35,16,0,48,60,1
39,2.940772874754315,40,82,0,90,47,1
44,5.871068896765384,53,10,0,52,34,1
94,5.80719760828387,25,61,1,62,76,1
46,0.13707923829985413,25,79,0,74,58,1
14,3.240177112700295,29,21,1,75,93,1
92,2.0878236273634405,50,37,1,96,82,1
87,1.8182208315058839,25,47,1,73,76,0
35,3.617887853791215,22,35,1,84,62,0
71,2.733195506845688,44,27,0,62,48,1
13,4.423768281148784,39,66,0,46,37,1
98,0.2600917231367612,54,66,0,51,69,1
51,5.568655994729055,20,59,1,89,89,1
98,3.4488004235543155,50,19,0,41,71,1
27,4.13599354306835,33,56,1,50,77,1
49,3.667060200799669,22,25,0,78,73,1
81,5.935876477226819,35,81,1,86,76,1
48,5.91916080364865,33,69,1,40,69,1
23,3.6983594665312585,22,52,0,72,90,1
41,4.135383439456235,25,80,1,59,39,1
60,3.7495620876840356,28,86,1,61,43,0
47,1.9330174512435596,52,63,0,62,46,1
32,1.2364199831903238,31,68,1,74,68,1
72,2.4763025956999423,21,53,1,66,40,0
24,4.1282652515795055,22,57,1,86,64,1
34,0.4302663904431733,32,84,0,50,93,1
26,3.1344007201848667,50,73,1,47,56,1
75,2.5095442316977,28,62,1,95,46,0
87,3.2121605635851505,27,44,0,42,80,1
62,5.175337135240132,41,78,1,93,45,1
60,0.38089981158664354,45,38,1,84,67,0
48,4.605381891234041,35,96,1,44,58,1
60,4.034768362408397,51,61,0,82,52,1
79,1.3027030877414132,54,46,1,98,86,1
15,4.431683650215805,20,94,1,62,69,1
76,3.028594486585851,26,43,0,68,70,1
16,2.938046294498695,30,26,1,51,45,1
60,2.9501160381854823,30,58,0,74,89,1
81,5.700480967282529,32,22,1,51,51,1
51,5.671750587387078,23,64,1,51,69,1
73,5.4902874754430755,44,73,0,62,46,1
24,5.331778233916054,22,14,1,52,94,1
38,0.3217697402693026,29,90,0,58,92,1
42,2.463510069961642,24,97,0,48,56,1
36,5.37977467480136,31,90,1,75,65,1
45,4.555246678399458,53,57,0,86,70,1
38,2.794292833737583,31,89,0,99,34,1
47,4.66219291958128,34,99,1,77,89,1
66,1.3282963723003627,40,30,1,57,92,0
36,3.6388155481124826,23,84,0,56,88,1
64,3.2446898631607968,30,33,0,98,32,1
42,3.4839274298633818,29,47,1,88,38,0
77,4.35859297768408,26,13,1,86,89,1
95,5.703832338363655,28,15,1,78,73,1
75,1.6576694308871658,37,43,1,91,87,0
19,4.572499574663115,46,55,1,59,35,1
14,3.9063317159822186,47,32,1,96,66,1
83,4.201355897815345,51,58,1,62,34,1
47,2.6306260235592362,29,27,1,77,91,0
22,5.67301371795402,53,47,1,45,57,1
40,2.929971874926821,24,90,0,79,71,1
56,0.8173915574548072,39,41,0,61,55,1
97,4.116088585254374,49,72,0,88,72,1
61,0.8603277711988784,52,31,1,73,76,1
65,2.0037825071645425,38,84,1,88,76,0
24,1.4452334964110947,21,44,0,40,30,1
38,3.2797129239546723,37,71,0,80,81,1
17,2.1502729110466645,33,20,0,88,49,1
14,1.0431340973368304,24,29,1,50,65,1
38,4.765804750064448,37,83,0,89,79,1
56,2.8641005605849505,34,37,1,66,84,0
77,2.7812493335717337,42,69,1,70,72,0
85,5.329541425084788,23,56,0,45,80,1
54,3.279063726620367,53,48,1,96,60,1
11,4.288386965603638,43,70,1,70,93,1
36,2.0355860230539,31,80,1,69,85,0
45,3.4116079937724786,48,67,0,57,32,1
45,4.385846649205786,25,12,1,87,74,1
35,1.849184819556927,43,33,0,51,93,1
52,4.16235147730735,41,16,0,94,51,1
36,3.4557026666862805,36,78,0,45,64,1
78,2.6617396627172787,51,60,1,90,77,1
29,4.306520413715014,44,83,1,42,43,1
20,1.9697357819643635,45,30,0,90,75,1
83,4.315566205531309,46,26,1,52,32,1
47,3.3515730368634378,26,87,0,97,58,1
15,1.5490627452324985,54,65,0,58,31,1
81,4.042825255146787,53,79,0,73,76,1
32,5.320109924820803,46,13,0,52,81,1
56,1.929082559911453,27,72,1,47,37,1
99,4.89275812163804,54,35,1,85,37,1
55,2.083169102800453,37,10,0,97,88,1
21,4.944615306711506,42,81,1,86,50,1
99,0.4017911286060528,49,77,1,92,30,1
22,0.14257035186627015,35,44,0,68,66,1
71,0.7682461024857311,50,18,1,64,82,1
91,5.256262565869786,53,92,0,51,36,1
98,3.2489589330519775,20,48,0,60,67,1
69,3.605197641003256,28,77,1,48,36,1
52,5.069012263329451,23,70,0,99,76,1
85,0.39881025033564377,39,17,0,56,92,1
77,2.3839315512522936,36,41,0,69,62,1
14,3.894233120749443,29,55,0,68,47,1
46,2.487612969705581,32,19,1,56,35,0
81,0.28956818381999616,35,28,0,47,73,1
40,3.9405675595970364,52,62,0,80,50,1
18,2.409267637979513,46,27,0,48,69,1
60,0.21333310966750524,35,71,1,97,48,0
38,1.1060584635548159,34,99,0,72,78,1
87,1.3837348787204264,35,39,1,98,48,0
49,3.1126334462922767,25,95,1,45,45,1
50,1.1996119160970695,48,53,1,93,44,1
95,2.2318309073132503,36,85,1,41,70,1
20,4.528928004934573,26,56,0,81,35,1
32,4.865547346994252,53,32,0,65,46,1
10,4.792936586339899,45,71,1,76,83,1
55,4.200988817391989,45,70,1,94,86,1
30,3.29669265616832,30,63,0,61,43,1
99,3.3487187362242774,44,18,0,47,51,1
45,5.724986602234058,21,84,0,66,56,1
63,5.2794256018732275,47,30,0,71,71,1
96,3.9337263060460796,20,84,1,47,34,1
66,2.8641201683354685,25,50,1,67,81,0
10,4.40151545299578,20,25,0,55,33,1
72,0.47002379530981064,34,85,1,86,72,0
63,5.6731883603036275,20,19,1,91,60,1
64,3.330719024067667,38,79,0,44,93,1
49,3.0664636798361635,44,93,0,73,38,1
24,1.815925476625774,33,44,1,98,84,1
30,0.11999801913761664,41,51,1,89,82,1
56,0.46133483531290453,42,84,0,79,57,1
82,1.6517499021018918,26,11,0,65,33,1
62,3.295122926361226,53,28,1,68,49,1
18,0.5931238695047885,30,35,1,90,86,1
83,5.835106852740088,35,44,1,64,51,1
61,2.5246686192216696,28,67,1,95,78,0
66,1.9662730982955148,23,71,1,75,33,0
35,3.1986592313269755,54,11,1,86,93,1
50,0.4834208930830727,42,27,0,43,69,1
44,5.117658974084414,43,39,1,51,34,1
72,2.8156350977469424,23,30,0,57,69,1
34,1.1521789274722747,49,22,0,70,66,1
99,1.0542331337544824,51,36,0,88,79,1
84,2.229630687058638,53,75,1,56,89,1
47,3.4828405985280613,53,38,1,57,94,1
11,2.559744561840543,50,95,0,41,65,1
16,3.6211042966224216,50,67,0,82,45,1
91,4.262318694914411,51,40,0,91,84,1
43,4.516083697807687,41,57,1,51,83,1
26,2.465637801606154,38,89,1,56,75,1
52,4.330319538186872,54,91,0,85,91,1
68,0.9348756839315869,34,10,1,59,71,0
60,3.127267581672474,27,12,1,46,55,1
63,0.5278368294738133,51,12,0,43,43,1
33,1.5402232187479576,49,62,0,50,77,1
34,3.540801468049101,42,82,0,73,76,1
80,4.46848204469733,26,85,0,97,93,1
61,0.6623252439948182,41,49,1,84,71,0
79,1.3217120957694035,47,33,1,96,42,1
97,5.952199465721484,31,59,1,60,93,1
42,2.092180096279978,22,43,1,63,83,0
58,1.7758405256892784,40,12,1,98,67,0
38,0.6030168399226649,41,43,0,94,93,1
72,4.199572315484885,42,36,0,81,84,1
31,3.0986949680864746,26,78,1,50,73,1
35,1.0295501793140875,26,35,1,47,90,1
37,3.834099578207003,40,51,1,57,63,0
94,3.201986108430315,33,52,0,44,62,1
58,3.433177258588748,26,71,1,61,86,0
80,5.969643352861518,24,89,0,44,55,1
90,0.26881509485660315,38,86,1,95,67,0
93,5.498335749583641,44,51,1,80,48,1
58,5.067155493335595,31,80,0,71,60,1
29,2.550522665494929,28,65,0,44,66,1
95,5.29758348646634,20,35,1,95,74,1
72,3.9265113299998107,48,12,0,48,45,1
70,5.347191648537141,38,84,1,90,69,1
58,3.608912205352561,34,78,1,91,43,0
80,1.3752805119831593,37,85,1,80,41,0
10,3.4997061659054625,41,98,0,68,34,1
22,1.1564672627878099,41,40,0,59,72,1
96,0.9308847733550288,49,25,1,66,81,1
60,3.9589612683364,26,29,0,76,45,1
65,5.69011203755995,25,53,0,66,56,1
92,3.572126277323926,32,91,0,61,71,1
71,4.795147034595137,33,25,1,55,71,1
41,1.0933497432707024,21,78,1,44,63,1
39,3.9598411605147583,35,68,0,53,72,1
38,4.424567081829183,52,96,0,64,53,1
58,0.34552567103473114,20,41,0,91,52,1
54,0.6732694705576059,49,92,1,61,79,1
39,4.711327195117261,30,52,0,94,92,1
25,2.6957051266268195,33,32,0,76,62,1
49,2.4929279170050465,54,54,1,84,63,1
28,5.530180621941151,33,67,0,68,85,1
27,5.952598363686402,41,78,0,80,68,1
10,4.609868767743293,50,13,0,73,31,1
